0 0 0.5
0 0 0.5634920634920635
0 0 0.626984126984127
0 0 0.6904761904761905
0 0 0.753968253968254
0 0 0.8174603174603174
0 0 0.8809523809523809
0 0 0.9444444444444444
0 0.007936507936507908 1
0 0.0714285714285714 1
0 0.1349206349206349 1
0 0.1984126984126984 1
0 0.2619047619047619 1
0 0.3253968253968254 1
0 0.3888888888888888 1
0 0.4523809523809523 1
0 0.5158730158730158 1
0 0.5793650793650793 1
0 0.6428571428571428 1
0 0.7063492063492063 1
0 0.7698412698412698 1
0 0.8333333333333333 1
0 0.8968253968253967 1
0 0.9603174603174602 1
0.02380952380952372 1 0.9761904761904763
0.08730158730158721 1 0.9126984126984128
0.1507936507936507 1 0.8492063492063493
0.2142857142857142 1 0.7857142857142858
0.2777777777777777 1 0.7222222222222223
0.3412698412698412 1 0.6587301587301588
0.4047619047619047 1 0.5952380952380953
0.4682539682539681 1 0.5317460317460319
0.5317460317460316 1 0.4682539682539684
0.5952380952380949 1 0.4047619047619051
0.6587301587301586 1 0.3412698412698414
0.7222222222222223 1 0.2777777777777777
0.7857142857142856 1 0.2142857142857144
0.8492063492063489 1 0.1507936507936511
0.9126984126984126 1 0.08730158730158744
0.9761904761904763 1 0.02380952380952372
1 0.9603174603174605 0
1 0.8968253968253972 0
1 0.8333333333333335 0
1 0.7698412698412698 0
1 0.7063492063492065 0
1 0.6428571428571432 0
1 0.5793650793650795 0
1 0.5158730158730158 0
1 0.4523809523809526 0
1 0.3888888888888893 0
1 0.3253968253968256 0
1 0.2619047619047619 0
1 0.1984126984126986 0
1 0.1349206349206353 0
1 0.07142857142857162 0
1 0.007936507936507908 0
0.9444444444444446 0 0
0.8809523809523814 0 0
0.8174603174603177 0 0
0.753968253968254 0 0
0.6904761904761907 0 0
0.6269841269841274 0 0
0.5634920634920637 0 0
0.5 0 0
